,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-03 22:00:00,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297,0.250063297
2015-01-03 23:00:00,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124,0.250074124
2015-01-04 00:00:00,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268,0.250009268
2015-01-04 01:00:00,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861,0.25002861
2015-01-04 02:00:00,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895,0.250009895
2015-01-04 03:00:00,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997,0.250018997
2015-01-04 04:00:00,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119,0.25006119
2015-01-04 05:00:00,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023,0.250155023
2015-01-04 06:00:00,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676,0.250166676
2015-01-04 07:00:00,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829,0.250178829
2015-01-04 08:00:00,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839,0.250142839
2015-01-04 09:00:00,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059,0.250128059
2015-01-04 10:00:00,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136,0.250102136
2015-01-04 11:00:00,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839,0.25008839
2015-01-04 12:00:00,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968,0.250096968
2015-01-04 13:00:00,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992,0.250111992
2015-01-04 14:00:00,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358,0.250120358
2015-01-04 15:00:00,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012,0.250191012
2015-01-04 16:00:00,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597,0.250197597
2015-01-04 17:00:00,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575,0.250187575
2015-01-04 18:00:00,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253,0.250247253
