,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-07 05:00:00,-176047,-8764,-371999,-62875,-204078,-49318,-4189,-181874,-150579,-44077,-65887,-236911,-55376,-207164,-14135,-145233,-24270,-78018,-170768,-63324
2015-01-07 06:00:00,-265789,-13231,-561629,-94926,-308108,-74458,-6324,-274587,-227339,-66545,-99473,-357678,-83604,-312767,-21340,-219267,-36642,-117788,-257819,-95604
2015-01-07 07:00:00,-297734,-14821,-629133,-106336,-345141,-83407,-7084,-307590,-254663,-74544,-111429,-400669,-93653,-350360,-23905,-245621,-41046,-131946,-288807,-107094
2015-01-07 08:00:00,-361258,-17983,-763362,-129023,-418779,-101202,-8596,-373216,-308997,-90448,-135203,-486153,-113635,-425111,-29005,-298026,-49803,-160097,-350425,-129944
2015-01-07 09:00:00,-359458,-17894,-759560,-128380,-416693,-100698,-8553,-371357,-307458,-89997,-134530,-483732,-113069,-422994,-28861,-296541,-49555,-159300,-348680,-129296
2015-01-07 10:00:00,-337832,-16817,-713861,-120656,-391623,-94640,-8038,-349015,-288960,-84583,-126436,-454629,-106266,-397545,-27124,-278700,-46574,-149715,-327702,-121517
2015-01-07 11:00:00,-270791,-13480,-572199,-96713,-313907,-75859,-6443,-279755,-231618,-67798,-101345,-364410,-85178,-318654,-21742,-223394,-37332,-120005,-262671,-97403
2015-01-07 12:00:00,-287036,-14289,-606525,-102514,-332739,-80410,-6830,-296537,-245512,-71865,-107425,-386271,-90288,-337770,-23046,-236795,-39571,-127204,-278429,-103246
2015-01-07 13:00:00,-264223,-13153,-558321,-94367,-306294,-74019,-6287,-272970,-226000,-66153,-98887,-355572,-83112,-310926,-21214,-217976,-36426,-117095,-256301,-95040
2015-01-07 14:00:00,-271121,-13496,-572897,-96831,-314290,-75951,-6451,-280095,-231900,-67880,-101469,-364854,-85282,-319042,-21768,-223666,-37377,-120151,-262991,-97522
2015-01-07 15:00:00,-366818,-18260,-775110,-131009,-425224,-102760,-8728,-378960,-313753,-91840,-137284,-493636,-115383,-431654,-29452,-302613,-50570,-162561,-355819,-131943
2015-01-07 16:00:00,-484149,-24101,-1023039,-172913,-561237,-135629,-11520,-500175,-414110,-121216,-181196,-651531,-152290,-569724,-38872,-399407,-66745,-214558,-469632,-174147
2015-01-07 17:00:00,-516373,-25705,-1091131,-184422,-598592,-144656,-12287,-533466,-441673,-129284,-193256,-694896,-162426,-607643,-41459,-425991,-71188,-228839,-500890,-185738
2015-01-07 18:00:00,-544938,-27127,-1151490,-194624,-631705,-152658,-12966,-562976,-466106,-136436,-203947,-733337,-171412,-641257,-43753,-449556,-75126,-241498,-528598,-196013
2015-01-07 19:00:00,-482002,-23994,-1018503,-172147,-558749,-135027,-11469,-497957,-412274,-120679,-180393,-648642,-151615,-567197,-38700,-397636,-66449,-213607,-467549,-173375
2015-01-07 20:00:00,-287596,-14317,-607710,-102715,-333389,-80567,-6843,-297116,-245992,-72005,-107635,-387025,-90464,-338430,-23091,-237258,-39648,-127453,-278973,-103448
2015-01-07 21:00:00,-138188,-6879,-292000,-49354,-160191,-38712,-3288,-142762,-118197,-34598,-51718,-185963,-43467,-162613,-11095,-114001,-19051,-61240,-134044,-49706
2015-01-07 22:00:00,-129181,-6431,-272969,-46137,-149750,-36189,-3074,-133458,-110494,-32343,-48347,-173843,-40634,-152015,-10372,-106570,-17809,-57249,-125308,-46466
2015-01-07 23:00:00,-35914,-1788,-75888,-12827,-41632,-10061,-855,-37103,-30718,-8992,-13441,-48330,-11297,-42262,-2883,-29628,-4951,-15916,-34837,-12918
2015-01-08 00:00:00,-26353,-1312,-55685,-9412,-30549,-7382,-627,-27225,-22541,-6598,-9863,-35464,-8289,-31011,-2116,-21740,-3633,-11679,-25563,-9479
2015-01-08 01:00:00,-31284,-1557,-66104,-11173,-36265,-8764,-744,-32319,-26758,-7832,-11708,-42099,-9840,-36813,-2512,-25808,-4313,-13864,-30346,-11253
2015-01-08 02:00:00,-30327,-1510,-64083,-10831,-35156,-8496,-722,-31331,-25940,-7593,-11350,-40812,-9539,-35687,-2435,-25019,-4181,-13440,-29418,-10909
2015-01-08 03:00:00,-32687,-1627,-69069,-11674,-37891,-9157,-778,-33769,-27958,-8184,-12233,-43987,-10282,-38464,-2624,-26965,-4506,-14486,-31707,-11757
2015-01-08 04:00:00,-59154,-2945,-124995,-21127,-68572,-16571,-1407,-61112,-50596,-14810,-22139,-79604,-18607,-69609,-4749,-48800,-8155,-26215,-57380,-21277
2015-01-08 05:00:00,-186709,-9294,-394528,-66683,-216437,-52304,-4443,-192889,-159699,-46746,-69877,-251258,-58730,-219710,-14991,-154028,-25740,-82743,-181110,-67159
2015-01-08 06:00:00,-284807,-14178,-601817,-101719,-330156,-79786,-6777,-294235,-243606,-71307,-106591,-383272,-89587,-335148,-22867,-234957,-39264,-126217,-276267,-102445
2015-01-08 07:00:00,-343565,-17103,-725975,-122704,-398269,-96246,-8175,-354937,-293864,-86018,-128581,-462344,-108069,-404291,-27585,-283430,-47364,-152256,-333263,-123579
2015-01-08 08:00:00,-323287,-16093,-683127,-115462,-374762,-90565,-7692,-333988,-276519,-80941,-120992,-435055,-101691,-380429,-25957,-266701,-44569,-143270,-313593,-116286
2015-01-08 09:00:00,-345901,-17219,-730911,-123538,-400976,-96900,-8230,-357351,-295862,-86603,-129456,-465487,-108804,-407040,-27772,-285357,-47686,-153291,-335529,-124420
2015-01-08 10:00:00,-321185,-15989,-678686,-114711,-372326,-89976,-7642,-331817,-274722,-80415,-120206,-432227,-101030,-377956,-25788,-264967,-44279,-142338,-311554,-115530
2015-01-08 11:00:00,-246629,-12277,-521144,-88083,-285898,-69090,-5868,-254793,-210951,-61748,-92303,-331895,-77578,-290221,-19802,-203461,-34001,-109297,-239234,-88712
2015-01-08 12:00:00,-212329,-10570,-448666,-75833,-246137,-59482,-5052,-219358,-181613,-53161,-79466,-285737,-66789,-249859,-17048,-175165,-29272,-94097,-205962,-76374
2015-01-08 13:00:00,-250759,-12483,-529870,-89558,-290685,-70247,-5967,-259059,-214483,-62782,-93848,-337452,-78877,-295081,-20133,-206868,-34570,-111128,-243240,-90197
2015-01-08 14:00:00,-256541,-12771,-542088,-91623,-297388,-71867,-6104,-265033,-219429,-64230,-96012,-345233,-80696,-301885,-20597,-211638,-35367,-113690,-248848,-92277
2015-01-08 15:00:00,-374643,-18650,-791646,-133803,-434295,-104952,-8914,-387044,-320446,-93799,-140213,-504166,-117845,-440862,-30080,-309068,-51649,-166029,-363409,-134758
2015-01-08 16:00:00,-499665,-24873,-1055825,-178455,-579223,-139975,-11889,-516204,-427382,-125101,-187003,-672411,-157171,-587982,-40118,-412207,-68884,-221434,-484682,-179728
2015-01-08 17:00:00,-526663,-26217,-1112875,-188097,-610521,-147539,-12531,-544097,-450475,-131861,-197107,-708744,-165663,-619753,-42285,-434480,-72606,-233399,-510871,-189440
2015-01-08 18:00:00,-497021,-24742,-1050238,-177510,-576159,-139235,-11826,-513473,-425120,-124439,-186013,-668853,-156339,-584871,-39905,-410026,-68520,-220262,-482118,-178777
2015-01-08 19:00:00,-534229,-26594,-1128862,-190800,-619292,-149658,-12711,-551913,-456946,-133755,-199939,-718926,-168043,-628656,-42893,-440722,-73649,-236752,-518211,-192161
2015-01-08 20:00:00,-299127,-14891,-632076,-106833,-346756,-83797,-7117,-309029,-255855,-74892,-111950,-402543,-94091,-351999,-24017,-246770,-41238,-132563,-290158,-107595
2015-01-08 21:00:00,-115076,-5728,-243163,-41099,-133399,-32237,-2738,-118885,-98429,-28811,-43068,-154860,-36197,-135416,-9239,-94934,-15864,-50998,-111625,-41392
2015-01-08 22:00:00,-103103,-5132,-217863,-36823,-119519,-28883,-2453,-106516,-88188,-25814,-38587,-138748,-32431,-121326,-8278,-85056,-14214,-45692,-100011,-37086
2015-01-08 23:00:00,-26420,-1315,-55828,-9436,-30627,-7401,-629,-27295,-22598,-6615,-9888,-35554,-8311,-31090,-2121,-21796,-3642,-11709,-25628,-9503
2015-01-09 00:00:00,-40573,-2020,-85734,-14491,-47033,-11366,-965,-41916,-34704,-10158,-15185,-54600,-12762,-47744,-3258,-33471,-5593,-17981,-39356,-14594
2015-01-09 01:00:00,-48538,-2416,-102563,-17335,-56266,-13597,-1155,-50144,-41516,-12152,-18166,-65318,-15268,-57117,-3897,-40042,-6691,-21510,-47082,-17459
2015-01-09 02:00:00,-46997,-2339,-99307,-16785,-54480,-13166,-1118,-48552,-40198,-11767,-17589,-63245,-14783,-55303,-3773,-38771,-6479,-20827,-45587,-16905
2015-01-09 03:00:00,-42907,-2136,-90665,-15324,-49739,-12020,-1021,-44327,-36700,-10743,-16058,-57741,-13496,-50491,-3445,-35397,-5915,-19015,-41620,-15433
2015-01-09 04:00:00,-43345,-2158,-91591,-15481,-50247,-12143,-1031,-44780,-37075,-10852,-16222,-58330,-13634,-51006,-3480,-35758,-5976,-19209,-42045,-15591
2015-01-09 05:00:00,-51198,-2549,-108185,-18285,-59350,-14343,-1218,-52893,-43792,-12818,-19161,-68899,-16104,-60248,-4111,-42237,-7058,-22689,-49663,-18416
2015-01-09 06:00:00,-48013,-2390,-101455,-17148,-55658,-13450,-1142,-49602,-41067,-12021,-17969,-64612,-15103,-56500,-3855,-39609,-6619,-21278,-46573,-17270
2015-01-09 07:00:00,-55895,-2782,-118109,-19963,-64795,-15658,-1330,-57745,-47809,-13994,-20919,-75219,-17582,-65774,-4488,-46111,-7706,-24771,-54219,-20105
2015-01-09 08:00:00,-100806,-5018,-213010,-36003,-116857,-28240,-2399,-104143,-86223,-25239,-37727,-135657,-31709,-118624,-8094,-83162,-13897,-44674,-97783,-36260
2015-01-09 09:00:00,-168201,-8373,-355419,-60073,-194982,-47119,-4002,-173768,-143868,-42112,-62950,-226352,-52908,-197931,-13505,-138760,-23188,-74541,-163157,-60501
2015-01-09 10:00:00,-197560,-9835,-417458,-70558,-229017,-55344,-4701,-204100,-168981,-49463,-73938,-265862,-62143,-232480,-15862,-162981,-27236,-87552,-191636,-71062
2015-01-09 11:00:00,-261081,-12997,-551682,-93245,-302652,-73139,-6212,-269724,-223313,-65367,-97712,-351344,-82124,-307228,-20962,-215384,-35993,-115702,-253253,-93910
2015-01-09 12:00:00,-264927,-13188,-559808,-94618,-307110,-74216,-6304,-273697,-226602,-66330,-99151,-356519,-83333,-311754,-21271,-218556,-36523,-117407,-256983,-95294
2015-01-09 13:00:00,-239160,-11905,-505361,-85416,-277240,-66998,-5691,-247077,-204562,-59878,-89507,-321844,-75228,-281432,-19202,-197299,-32971,-105987,-231989,-86025
2015-01-09 14:00:00,-251666,-12528,-531787,-89882,-291737,-70501,-5988,-259997,-215259,-63010,-94188,-338673,-79162,-296149,-20206,-207616,-34695,-111530,-244120,-90524
2015-01-09 15:00:00,-286019,-14238,-604378,-102152,-331561,-80125,-6806,-295487,-244643,-71611,-107045,-384903,-89968,-336574,-22964,-235957,-39431,-126754,-277443,-102881
2015-01-09 16:00:00,-294344,-14652,-621969,-105125,-341211,-82457,-7004,-304087,-251763,-73695,-110160,-396106,-92587,-346370,-23633,-242824,-40579,-130443,-285518,-105875
2015-01-09 17:00:00,-291009,-14486,-614922,-103934,-337345,-81523,-6924,-300642,-248911,-72860,-108912,-391618,-91538,-342446,-23365,-240073,-40119,-128965,-282283,-104675
2015-01-09 18:00:00,-306347,-15250,-647332,-109412,-355125,-85820,-7289,-316488,-262030,-76700,-114653,-412259,-96362,-360495,-24596,-252727,-42233,-135763,-297162,-110192
2015-01-09 19:00:00,-237720,-11834,-502317,-84901,-275570,-66594,-5656,-245589,-203330,-59518,-88968,-319905,-74775,-279737,-19086,-196111,-32772,-105349,-230592,-85507
2015-01-09 20:00:00,-162596,-8094,-343576,-58071,-188485,-45549,-3869,-167978,-139074,-40709,-60853,-218809,-51145,-191335,-13055,-134136,-22416,-72057,-157720,-58485
2015-01-09 21:00:00,-151394,-7536,-319906,-54070,-175500,-42411,-3602,-156406,-129493,-37905,-56660,-203735,-47621,-178154,-12155,-124895,-20871,-67093,-146855,-54456
2015-01-09 22:00:00,-148566,-7396,-313931,-53060,-172222,-41619,-3535,-153484,-127074,-37197,-55602,-199929,-46732,-174826,-11928,-122562,-20482,-65839,-144112,-53439
2015-01-09 23:00:00,-54822,-2729,-115843,-19580,-63551,-15358,-1304,-56637,-46891,-13726,-20518,-73775,-17244,-64512,-4402,-45226,-7558,-24295,-53178,-19719
2015-01-10 00:00:00,-80932,-4029,-171015,-28905,-93819,-22672,-1926,-83611,-69224,-20263,-30289,-108912,-25457,-95237,-6498,-66766,-11157,-35866,-78505,-29111
2015-01-10 01:00:00,-69089,-3439,-145991,-24675,-80090,-19355,-1644,-71376,-59095,-17298,-25857,-92975,-21732,-81301,-5547,-56997,-9525,-30618,-67018,-24851
2015-01-10 02:00:00,-73942,-3681,-156244,-26408,-85715,-20714,-1759,-76390,-63245,-18513,-27673,-99505,-23259,-87011,-5937,-61000,-10194,-32768,-71725,-26597
2015-01-10 03:00:00,-64723,-3222,-136763,-23116,-75028,-18131,-1540,-66865,-55360,-16205,-24223,-87099,-20359,-76163,-5197,-53394,-8923,-28683,-62782,-23281
2015-01-10 04:00:00,-64756,-3224,-136833,-23127,-75066,-18141,-1541,-66899,-55388,-16213,-24235,-87143,-20369,-76201,-5199,-53421,-8927,-28697,-62814,-23292
2015-01-10 05:00:00,-72422,-3605,-153032,-25865,-83953,-20288,-1723,-74819,-61945,-18132,-27104,-97460,-22780,-85223,-5815,-59746,-9984,-32095,-70250,-26050
2015-01-10 06:00:00,-79059,-3936,-167056,-28236,-91647,-22147,-1881,-81676,-67622,-19794,-29588,-106391,-24868,-93033,-6348,-65221,-10899,-35036,-76688,-28437
2015-01-10 07:00:00,-90325,-4496,-190863,-32260,-104707,-25304,-2149,-93315,-77259,-22615,-33805,-121553,-28412,-106291,-7252,-74515,-12452,-40029,-87617,-32490
2015-01-10 08:00:00,-121316,-6039,-256348,-43328,-140632,-33985,-2887,-125331,-103766,-30374,-45403,-163257,-38160,-142758,-9740,-100081,-16725,-53763,-117678,-43637
2015-01-10 09:00:00,-140153,-6977,-296152,-50055,-162469,-39262,-3335,-144792,-119878,-35090,-52453,-188607,-44085,-164925,-11253,-115622,-19322,-62111,-135950,-50413
2015-01-10 10:00:00,-211420,-10524,-446744,-75508,-245083,-59227,-5031,-218418,-180835,-52933,-79125,-284513,-66503,-248789,-16975,-174414,-29147,-93694,-205080,-76047
2015-01-10 11:00:00,-240364,-11965,-507906,-85846,-278636,-67335,-5719,-248321,-205593,-60180,-89958,-323464,-75607,-282850,-19299,-198293,-33137,-106521,-233157,-86459
2015-01-10 12:00:00,-269022,-13392,-568461,-96081,-311857,-75363,-6401,-277927,-230104,-67355,-100683,-362029,-84622,-316572,-21600,-221934,-37088,-119221,-260955,-96767
2015-01-10 13:00:00,-286722,-14273,-605862,-102402,-332375,-80322,-6822,-296213,-245244,-71786,-107308,-385849,-90189,-337401,-23021,-236536,-39528,-127065,-278124,-103133
2015-01-10 14:00:00,-290691,-14471,-614250,-103820,-336976,-81434,-6917,-300314,-248639,-72780,-108793,-391190,-91438,-342072,-23339,-239811,-40075,-128824,-281975,-104561
2015-01-10 15:00:00,-254947,-12691,-538719,-91054,-295540,-71420,-6066,-263386,-218065,-63831,-95416,-343088,-80194,-300009,-20469,-210323,-35147,-112983,-247302,-91704
2015-01-10 16:00:00,-264366,-13160,-558623,-94418,-306460,-74059,-6290,-273117,-226122,-66189,-98941,-355764,-83157,-311094,-21226,-218093,-36446,-117158,-256439,-95092
2015-01-10 17:00:00,-263602,-13122,-557009,-94145,-305574,-73845,-6272,-272328,-225469,-65998,-98655,-354736,-82917,-310195,-21164,-217463,-36341,-116819,-255698,-94817
2015-01-10 18:00:00,-262155,-13050,-553952,-93629,-303897,-73440,-6238,-270833,-224231,-65636,-98113,-352789,-82462,-308492,-21048,-216270,-36141,-116178,-254295,-94297
2015-01-10 19:00:00,-232489,-11573,-491264,-83033,-269507,-65129,-5532,-240184,-198856,-58208,-87011,-312866,-73130,-273582,-18666,-191796,-32051,-103031,-225518,-83626
2015-01-10 20:00:00,-175535,-8738,-370918,-62692,-203485,-49174,-4177,-181346,-150142,-43949,-65695,-236222,-55215,-206562,-14094,-144811,-24200,-77791,-170272,-63140
2015-01-10 21:00:00,-219271,-10915,-463334,-78312,-254184,-61426,-5217,-226529,-187550,-54899,-82064,-295078,-68972,-258027,-17605,-180891,-30229,-97173,-212696,-78871
2015-01-10 22:00:00,-215494,-10727,-455352,-76963,-249805,-60368,-5127,-222627,-184320,-53953,-80650,-289995,-67784,-253583,-17302,-177775,-29708,-95499,-209032,-77513
2015-01-10 23:00:00,-37428,-1863,-79088,-13367,-43388,-10485,-891,-38667,-32014,-9371,-14008,-50368,-11773,-44044,-3005,-30877,-5160,-16587,-36306,-13463
2015-01-11 00:00:00,-37604,-1872,-79460,-13430,-43591,-10534,-895,-38849,-32164,-9415,-14074,-50605,-11828,-44251,-3019,-31022,-5184,-16665,-36476,-13526
2015-01-11 01:00:00,-30016,-1494,-63426,-10720,-34795,-8409,-714,-31010,-25674,-7515,-11234,-40393,-9442,-35322,-2410,-24762,-4138,-13302,-29116,-10797
2015-01-11 02:00:00,-34325,-1709,-72530,-12259,-39790,-9616,-817,-35461,-29359,-8594,-12846,-46191,-10797,-40391,-2756,-28317,-4732,-15211,-33295,-12346
2015-01-11 03:00:00,-55730,-2774,-117762,-19904,-64604,-15612,-1326,-57575,-47668,-13953,-20857,-74998,-17530,-65581,-4475,-45976,-7683,-24698,-54059,-20046
2015-01-11 04:00:00,-68746,-3422,-145264,-24552,-79692,-19258,-1636,-71021,-58801,-17212,-25729,-92513,-21624,-80897,-5520,-56713,-9477,-30466,-66684,-24728
2015-01-11 05:00:00,-164905,-8209,-348454,-58896,-191161,-46196,-3924,-170363,-141049,-41287,-61717,-221916,-51871,-194052,-13240,-136041,-22734,-73080,-159960,-59316
2015-01-11 06:00:00,-268483,-13365,-567323,-95889,-311233,-75213,-6388,-277371,-229644,-67220,-100482,-361305,-84452,-315939,-21556,-221490,-37013,-118983,-260433,-96573
2015-01-11 07:00:00,-384110,-19121,-811650,-137184,-445269,-107604,-9139,-396824,-328543,-96169,-143756,-516906,-120823,-452002,-30840,-316878,-52954,-170224,-372592,-138163
2015-01-11 08:00:00,-348766,-17362,-736966,-124561,-404298,-97703,-8299,-360311,-298312,-87320,-130528,-469343,-109705,-410411,-28002,-287720,-48081,-154561,-338308,-125450
2015-01-11 09:00:00,-387838,-19307,-819528,-138516,-449592,-108648,-9228,-400676,-331732,-97103,-145151,-521924,-121996,-456390,-31139,-319954,-53468,-171877,-376209,-139505
2015-01-11 10:00:00,-339704,-16910,-717817,-121325,-393793,-95164,-8083,-350949,-290561,-85052,-127136,-457148,-106855,-399747,-27275,-280244,-46832,-150545,-329518,-122191
2015-01-11 11:00:00,-276984,-13788,-585285,-98924,-321086,-77594,-6591,-286152,-236915,-69348,-103663,-372744,-87126,-325941,-22239,-228503,-38185,-122750,-268678,-99630
2015-01-11 12:00:00,-297909,-14830,-629501,-106398,-345343,-83456,-7088,-307770,-254813,-74587,-111494,-400903,-93708,-350565,-23919,-245765,-41070,-132023,-288976,-107157
2015-01-11 13:00:00,-277116,-13795,-585564,-98972,-321239,-77631,-6594,-286289,-237027,-69381,-103712,-372921,-87167,-326097,-22249,-228611,-38203,-122808,-268806,-99678
2015-01-11 14:00:00,-273538,-13617,-578003,-97694,-317092,-76628,-6509,-282592,-233967,-68486,-102373,-368106,-86042,-321886,-21962,-225660,-37710,-121222,-265336,-98391
2015-01-11 15:00:00,-374771,-18656,-791917,-133849,-434444,-104988,-8917,-387177,-320556,-93831,-140261,-504339,-117885,-441013,-30090,-309174,-51666,-166086,-363534,-134804
2015-01-11 16:00:00,-503244,-25052,-1063388,-179733,-583372,-140978,-11974,-519902,-430443,-125997,-188343,-677228,-158297,-592194,-40405,-415160,-69378,-223020,-488154,-181016
2015-01-11 17:00:00,-529650,-26366,-1119185,-189164,-613983,-148375,-12602,-547182,-453029,-132608,-198225,-712763,-166603,-623267,-42525,-436944,-73018,-234722,-513768,-190514
2015-01-11 18:00:00,-493452,-24564,-1042696,-176236,-572021,-138235,-11741,-509786,-422067,-123545,-184678,-664050,-155216,-580671,-39619,-407081,-68028,-218681,-478655,-177493
2015-01-11 19:00:00,-463481,-23072,-979366,-165532,-537278,-129839,-11028,-478823,-396432,-116042,-173461,-623718,-145789,-545402,-37213,-382356,-63896,-205399,-449583,-166713
2015-01-11 20:00:00,-309610,-15412,-654226,-110577,-358907,-86734,-7367,-319858,-264821,-77517,-115874,-416650,-97389,-364334,-24858,-255418,-42683,-137208,-300326,-111366
2015-01-11 21:00:00,-128652,-6404,-271850,-45948,-149136,-36040,-3061,-132910,-110041,-32210,-48149,-173130,-40468,-151391,-10329,-106133,-17736,-57014,-124794,-46276
2015-01-11 22:00:00,-123359,-6141,-260666,-44058,-143001,-34558,-2935,-127442,-105514,-30885,-46168,-166007,-38803,-145163,-9904,-101767,-17006,-54668,-119660,-44372
2015-01-11 23:00:00,-24824,-1236,-52455,-8866,-28777,-6954,-591,-25646,-21233,-6215,-9291,-33406,-7809,-29212,-1993,-20479,-3422,-11001,-24080,-8929
2015-01-12 00:00:00,-39224,-1953,-82883,-14009,-45470,-10988,-933,-40523,-33550,-9821,-14680,-52785,-12338,-46157,-3149,-32359,-5407,-17383,-38048,-14109
2015-01-12 01:00:00,-36954,-1840,-78086,-13198,-42838,-10352,-879,-38177,-31608,-9252,-13830,-49730,-11624,-43486,-2967,-30486,-5094,-16377,-35846,-13292
2015-01-12 02:00:00,-49782,-2478,-105193,-17780,-57708,-13946,-1185,-51430,-42580,-12464,-18631,-66993,-15659,-58581,-3997,-41068,-6863,-22062,-48289,-17906
2015-01-12 03:00:00,-30792,-1533,-65065,-10997,-35695,-8626,-733,-31811,-26337,-7709,-11524,-41437,-9686,-36234,-2472,-25402,-4245,-13646,-29869,-11076
2015-01-12 04:00:00,-79043,-3935,-167022,-28230,-91628,-22143,-1881,-81659,-67608,-19790,-29582,-106370,-24863,-93014,-6346,-65208,-10897,-35029,-76672,-28431
2015-01-12 05:00:00,-181824,-9051,-384207,-64938,-210775,-50936,-4326,-187843,-155521,-45523,-68049,-244686,-57193,-213962,-14599,-149999,-25067,-80578,-176372,-65402
